activity,x-axis,y-axis,z-axis
Walking,-3.15,10.73,-5.13
Jogging,8.12,13.87,6.742072
Standing,-5.13,8.2,1.27
Standing,-1.04,9.53,2.6
Walking,10.84,8.24,-0.5720546
Walking,0.99,8.81,1.61
Jogging,-1.42,4.1,2.7921712
Jogging,11.54,1.14,-6.1291566
Standing,-2.11,9.62,-1.12
Walking,9.08,12.3,0.08
Standing,-1.08,9.34,-0.46
Walking,-0.65,3.49,0.8036005
Jogging,-4.52,8.54,-3.83
Standing,-5.37,8.12,1.69
Jogging,9.92,-0.15,-8.539958
Standing,-1.14,9.34,1.42
Walking,-2.56,5.48,-2.34
Walking,14.18,6.51,9.58
Standing,-0.08,9.92,0.95
Jogging,3.87,2.87,-2.98
Standing,-8.05,5.18,-0.76
Walking,-0.34,11.92,-1.3075534
Walking,1.76,4.99,12.95
Walking,-8.85,-1.38,0.27
Jogging,-14.14,15.36,-0.27240697
Jogging,-19.53,-5.82,-0.27
Standing,0.99,9.89,0.34
Jogging,5.37,3.45,1.3756552
Jogging,3.21,19.57,-11.37
Jogging,0.89,2.64,-0.23
Standing,-1.14,9.38,1.31
Walking,11.41,4.86,-0.19068487
Standing,0.93,9.34,2.26
Walking,-3.02,11.73,-0.19
Jogging,2.07,-0.15,-0.14982383
Jogging,-8.12,9.89,0.5720546
Standing,1.76,9.92,0.61291564
Walking,-7.78,2.91,-2.18
Jogging,0.46,4.71,2.18
Standing,-1.14,9.89,1.5
Standing,-1.33,9.77,0.76
Standing,-5.28,8.01,-1.18
Jogging,14.67,3.17,2.6423476
Jogging,-11.18,12.37,-7.59
Jogging,-9.47,14.79,-8.73
Standing,-7.27,6.09,0.84
Standing,1.5,8.96,-1.23
Jogging,-16.32,19.34,-1.3756552
Walking,5.01,7.97,-1.53
Standing,-1.12,9.77,1.56634
Standing,-6.97,6.78,1.14
Jogging,-0.53,-0.72,0.53119355
Standing,1.04,9.96,0.31
Standing,-0.23,9.96,-0.46
Jogging,8.2,-3.64,0.7627395
Walking,-0.31,13.4,0.15
Standing,-8.01,5.6,-0.99
Standing,-1.31,9.43,2.96
Jogging,0.76,2.41,-1.14
Jogging,-3.45,1.27,-7.44
Standing,-2.03,9.7,1.18
Walking,2.91,13.76,2.4108016
Jogging,0.0,0.46,-4.5628166
Walking,-0.42,8.81,1.9477097
Walking,-0.91,10.57,-3.1463003
Jogging,-13.99,-17.31,-14.369467
Walking,0.69,4.6,-1.57
Walking,-1.57,11.3,-1.8
Standing,-0.15,10.0,0.72
Jogging,1.99,11.73,4.2904096
Jogging,14.41,11.69,5.8976107
Walking,8.89,9.43,0.6946377
Jogging,10.23,11.84,-6.09
Jogging,-8.01,2.79,0.57
Walking,3.6774938,9.00305,0.14982383
Jogging,-18.39,-19.15,-14.44
Standing,1.8,9.81,1.0760075
Jogging,-10.8,-4.37,7.44
Walking,4.21,15.7,4.37
Standing,-5.09,8.39,-0.15
Standing,7.55,5.01,0.95
Jogging,-2.07,0.38,-4.48
Walking,1.61,16.09,-2.72
Jogging,6.63,17.92,-9.81
Walking,10.8,6.36,-2.6832085
Jogging,-1.8,-5.86,-2.07
Walking,-8.08,6.17,0.61
Walking,7.93,10.15,0.84
Walking,-1.99,10.57,3.0237172
Walking,0.38,16.4,-3.76
Jogging,-3.11,9.66,7.63
Jogging,-5.67,11.65,-2.87
Walking,19.57,-11.07,-5.52
Walking,18.01,3.06,-1.23
Standing,-1.33,9.89,2.07
Standing,-5.09,8.24,1.53
Jogging,10.99,19.57,-14.48
Jogging,9.0,4.29,6.0201936
Standing,-1.14,9.38,-0.42
Standing,-1.65,9.72,1.88
Walking,-0.46,5.86,-1.84
Jogging,-1.5,2.26,-1.53
Jogging,-5.24,19.11,-4.862464
Walking,3.95,8.73,-4.59
Walking,-8.43,4.33,-7.12
Jogging,-3.68,12.03,-0.42
Standing,-3.26,8.43,-0.95
Walking,-1.31,13.33,1.53
Walking,-9.72,6.36,-1.95
Jogging,-1.69,-3.15,-1.3756552
Walking,-0.19,9.08,-5.52
Walking,-3.11,12.79,-1.879608
Jogging,4.33,2.56,7.44
Walking,7.4,7.82,-1.0351465
Walking,-4.56,13.1,-2.56
Walking,8.96,16.25,-0.11
Jogging,-1.12,8.85,-1.46
Standing,-5.98,7.67,1.38
Walking,0.69,13.72,2.5333846
Walking,6.66,7.93,-3.41
Standing,-0.11,9.7,0.15
Jogging,-2.26,2.56,-1.6889231
Standing,-0.04,9.89,1.54
Jogging,-1.334794,2.4925237,-0.3405087
Standing,2.37,9.34,2.83
Standing,-7.7,4.82,-1.18
Walking,4.14,11.03,-2.34
Standing,-6.74,6.7,-1.18
Jogging,-15.47,6.93,-6.93
Walking,-0.19,9.38,1.6480621
Jogging,-4.29,-2.18,7.46
Jogging,0.57,3.64,-2.34
Standing,-1.88,9.53,0.84
Standing,-1.08,9.51,2.72
Walking,5.13,11.5,3.5957718
Standing,0.11,9.85,1.61
Walking,3.91,5.22,-2.03
Walking,-4.02,5.41,1.92
Standing,-0.38,9.96,-0.42
Standing,-1.12,9.43,-0.42
Jogging,7.01,13.29,-0.08
Walking,2.07,9.72,-4.21
Jogging,-0.3,8.5,9.507003
Standing,-2.68,8.28,-3.57
Jogging,-5.37,-7.4,7.43671
Walking,1.31,13.44,-8.12
Jogging,8.73,3.06,-7.21
Standing,1.18,8.89,-1.14
Standing,1.84,9.85,0.95342433
Standing,-7.7,6.05,1.31
Walking,-2.11,10.95,-1.46
Walking,8.35,13.29,-3.759216
Standing,-1.12,9.96,-0.84
Standing,0.76,9.43,2.3018389
Standing,-5.01,8.58,-0.61
Standing,-1.12,9.38,-0.53
Jogging,-6.21,6.13,-2.87
Standing,-0.91,9.34,2.9556155
Standing,-5.13,8.16,1.57
Standing,0.93,9.92,0.19
Walking,1.61,10.42,1.8387469
Standing,-0.15,9.81,0.0
Walking,-1.31,8.54,1.334794
Jogging,-1.12,4.94,-11.5
Jogging,-2.96,-17.27,-7.7
Walking,-2.22,1.88,-3.2961242
Walking,1.7978859,5.053149,3.173541
Standing,-1.04,9.47,-0.31
Jogging,-18.28,5.18,4.02
Jogging,13.67,17.86,-3.3642259
Jogging,-13.21,13.29,-5.6660647
Walking,-1.18,10.95,-0.65
Jogging,5.28,-16.47,1.31
Walking,0.04,8.54,-2.7513103
Standing,-0.93,9.38,-0.5
Walking,-2.3,15.79,0.65
Walking,-0.88532263,10.691973,0.7627395
Standing,1.73,9.62,0.69
Standing,-1.61,9.62,0.8036005
Jogging,6.82,0.34,-0.7218784
Walking,6.66,12.95,3.8273177
Jogging,3.49,13.21,15.854085
Standing,-7.06,6.89,1.46
Standing,-1.57,9.81,1.23
Jogging,1.92,-8.69,-2.2609777
Walking,-3.49,8.35,-1.920469
Walking,-0.65,15.6,1.56634
Walking,-3.64,5.28,-4.18
Jogging,1.33,2.41,0.15
Walking,-7.7,12.76,-3.64
Jogging,-14.14,-3.17,-3.76
Walking,0.04,9.38,-0.10896278
Standing,-8.08,5.52,-0.99
Standing,-3.21,8.5,-1.14
Walking,1.95,10.27,-4.3312707
Jogging,-6.09,4.02,-0.42
Walking,7.21,12.03,6.1291566
Walking,4.02,4.99,-0.0
Jogging,-1.88,7.89,-3.759216
Standing,-1.23,9.38,1.33
Standing,1.12,9.92,0.34
Jogging,8.08,9.51,-2.3426998
Jogging,-1.99,-1.88,-1.61
Standing,-1.31,9.77,0.89
Jogging,-7.55,8.47,-11.07
Jogging,2.75,5.18,-0.69
Walking,-2.68,9.51,-0.9125633
Jogging,10.73,18.66,4.5628166
Walking,-0.15,13.38,-1.7570249
Walking,1.23,7.89,-0.27240697
Standing,-1.33,9.38,2.5606253
Standing,1.08,9.92,0.15
Standing,-6.4,7.31,1.57
Jogging,-12.98,12.41,0.5720546
Walking,7.82,-2.79,-4.29
Jogging,2.53,17.43,4.06
Walking,13.78,11.41,6.59
Walking,2.72,9.11,-0.95
Jogging,-7.55,2.72,-3.91
Jogging,-6.89,-11.33,-5.71
Jogging,-15.94,19.04,0.99
Walking,0.61,6.93,-1.08
Walking,4.4,17.54,-0.9942854
Standing,-0.46,9.51,2.6832085
Walking,1.99,12.95,1.2666923
Walking,6.13,8.73,-1.9885708
Walking,-0.46,14.21,1.61
Jogging,-1.84,-1.61,1.8
Jogging,-11.22,16.17,-1.6889231
Walking,2.37,11.14,-3.3
Jogging,4.44,-6.82,-12.367276
Standing,-0.04,9.85,-1.3756552
Standing,-1.53,9.7,1.65
Standing,-0.69,9.23,1.27
Jogging,-9.58,7.86,12.91
Jogging,-4.59,14.48,0.10896278
Jogging,-3.06,0.57,-1.65
Walking,0.27,5.37,2.3426998
Walking,-6.74,9.72,-4.630918
Jogging,15.75,18.39,-3.36
Standing,3.45,9.38,-2.11
Standing,-4.9,8.43,0.27
Walking,2.53,7.78,0.57
Walking,-0.69,11.65,-5.9
Standing,-3.21,8.62,-1.27
Jogging,3.53,9.11,-8.16
Standing,-1.12,9.47,-0.34
Walking,-10.23,14.41,12.64
Standing,-5.05,8.2,1.42
Walking,6.59,4.48,0.23
Jogging,15.79,0.89,-9.152874
Walking,7.78,11.8,-0.95342433
Walking,-2.56,16.4,12.489859
Walking,-3.79,11.26,2.41
Standing,-1.42,9.72,0.6946377
Jogging,10.31,19.38,-8.85
Standing,-7.7,6.09,-0.11
Standing,-1.04,9.38,-0.19
Jogging,-2.91,-2.41,2.34
Walking,1.84,11.54,6.97
Standing,-6.89,6.89,1.33
Standing,-1.04,9.51,0.0
Walking,-0.69,10.19,-3.8273177
Walking,-3.17,6.59,-2.03
Jogging,13.91,3.6,8.281172
Standing,-1.27,9.38,3.11
Jogging,-3.79,1.95,2.83
Jogging,5.56,-9.7,-1.46
Walking,-4.25,1.5,-1.4573772
Standing,0.95,9.96,0.34
Jogging,5.37,8.96,1.7570249
Walking,-2.91,7.12,-2.76
Jogging,-2.91,8.35,-5.18
Walking,-1.18,3.57,0.3405087
Walking,-1.33,9.96,-0.61291564
Standing,0.0,9.89,1.46
Walking,1.12,8.2,1.88
Standing,-0.57,9.58,1.73
Standing,3.02,9.51,0.8
Walking,5.28,6.63,-2.2609777
Jogging,11.26,17.39,5.2165933
Jogging,4.25,-11.8,-2.79
Walking,4.33,10.65,-2.34
Walking,-2.6,11.54,2.8738933
Walking,-5.2,17.08,-5.09
Walking,-6.93,17.27,0.61
Walking,1.76,6.47,3.99
Jogging,2.18,3.53,-3.9090397
Jogging,-15.83,8.62,17.24
Walking,2.56,11.54,-3.02
Jogging,-4.6,15.32,8.77
Jogging,1.18,-6.97,-2.41
Jogging,-2.87,0.31,-5.175732
Standing,-1.33,9.51,2.2609777
Jogging,11.18,-0.23,-16.93
Jogging,-16.24,4.06,13.95
Jogging,-1.61,-0.11,-1.18
Walking,-7.4,9.15,-6.05
Jogging,0.0,15.13,5.8567495
Standing,1.04,9.89,0.27
Jogging,6.09,19.57,-5.56
Standing,-5.09,8.01,-1.08
Standing,-8.12,5.56,-1.23
Jogging,19.38,12.37,-5.56
Jogging,-1.23,-2.83,0.99
Standing,-1.53,9.85,0.5
Jogging,4.21,3.6,7.31
Jogging,6.55,8.62,-2.9556155
Jogging,-2.72,0.65,1.12
Standing,-1.69,9.92,1.3075534
Standing,-1.33,9.28,1.46
Walking,13.4,2.41,3.21
Walking,-1.88,12.57,1.0760075
Standing,6.17,6.97,-0.11
Standing,-0.84,10.12,-0.65
Standing,-0.8,9.51,2.7240696
Jogging,-18.05,-6.4,-5.71
Jogging,17.77,-18.43,15.132206
Jogging,-0.89,-2.96,-9.493382
Standing,-6.32,7.46,1.73
Standing,6.51,6.21,-0.04
Walking,3.87,7.97,0.3405087
Walking,1.27,7.5,-2.2201166
Standing,-1.5,9.77,0.46
Jogging,-8.62,15.28,9.15
Walking,1.27,10.46,-0.15
Walking,-0.08,6.93,-2.3
Jogging,5.75,-5.48,3.26
Standing,-1.12,9.43,-0.53
Jogging,-9.43,7.12,4.1
Walking,13.63,3.02,0.84
Standing,1.33,9.62,-1.9885708
Jogging,7.4,-7.35,11.3
Standing,-6.66,6.74,-1.27
Jogging,-14.44,18.58,-5.202973
Standing,2.45,8.77,1.23
Jogging,-2.79,-2.79,-1.8387469
Standing,0.99,9.96,0.31
Standing,0.95,9.92,0.38
Standing,6.09,6.93,0.0
Walking,-4.82,1.54,-5.75
Standing,3.34,9.51,-0.08
Jogging,-16.21,14.67,12.26
Jogging,2.3,-4.56,-0.15
Standing,0.76,9.89,-1.525479
Jogging,-12.22,19.57,1.9477097
Walking,3.53,11.14,-1.27
Walking,-5.43,11.8,-3.68
Jogging,-4.67,5.09,2.4925237
Standing,-1.18,9.3,1.14
Walking,5.24,5.9,0.5
Walking,0.08,8.31,-0.93
Jogging,0.34,-1.73,-1.76
Standing,-0.23,9.92,0.89
Walking,-0.23,10.23,-2.26
Jogging,7.78,-11.69,6.238119
Jogging,8.008764,3.0645783,3.9090397
Jogging,17.58,-1.99,-1.6480621
Standing,-7.44,6.4,1.08
Walking,-3.53,10.84,4.52
Walking,4.82,12.18,-4.52
Standing,-0.19,10.04,0.38
Walking,0.42,9.19,-1.14
Jogging,1.27,17.24,6.973618
Walking,7.08,9.28,1.3075534
Standing,2.3,9.51,1.23
Standing,-7.82,5.71,-0.99
Standing,-1.14,9.28,0.91
Jogging,-15.4,-4.29,2.18
Standing,-3.26,8.54,-0.84
Jogging,0.11,-6.13,-6.97
Standing,-0.61,9.89,0.57
Walking,-2.07,12.64,12.762266
Jogging,-12.6,7.08,-9.575105
Jogging,-3.64,0.08,-6.851035
Jogging,-0.69,-1.99,3.11
Standing,-1.12,9.81,2.45
Jogging,6.55,18.31,5.41
Walking,2.41,18.58,-0.69
Walking,-7.63,6.02,-2.03
Walking,2.3,8.81,-2.18
Walking,8.05,7.08,-1.18
Walking,-6.85,2.37,-5.18
Walking,3.06,9.34,-0.19068487
Jogging,4.29,-2.26,0.53
Walking,10.69,2.45,2.22
Walking,4.48,12.53,0.23
Standing,1.69,9.85,1.1168685
Walking,-6.47,15.89,4.14
Standing,-0.53,10.0,0.72
Standing,-0.99,9.28,1.27
Standing,-0.15,9.96,0.69
Standing,-1.42,9.72,1.1849703
Jogging,5.56,16.7,1.95
Walking,4.82,10.76,-0.23
Jogging,6.17,2.22,6.66
Jogging,5.83,4.52,-9.28
Jogging,11.54,-1.14,8.35
Jogging,-3.21,18.81,-7.7
Jogging,3.36,3.06,2.3
Jogging,8.5,9.11,-0.23154591
Walking,-8.5,11.07,-4.399372
Jogging,-5.43,1.99,-5.434519
Jogging,6.17,-5.28,-8.730643
Standing,-7.59,6.36,1.38
Walking,-2.45,4.21,-1.920469
Standing,4.29,8.58,-0.08
Walking,2.53,8.12,-0.04
Walking,5.6,2.22,1.88
Standing,-4.6,8.31,-1.14
Walking,1.8,8.81,-1.46
Standing,-1.14,9.96,0.08
Walking,2.72,3.87,-6.2108784
Jogging,9.38,7.06,-7.8180795
Walking,0.08,8.35,-1.73
Standing,3.3,9.34,-1.73
Walking,-7.4,4.4,-2.72
Jogging,4.21,-0.76,4.5628166
Walking,-4.37,0.04,-3.57
Standing,-7.4,6.66,1.08
Standing,-1.73,9.89,0.6537767
Standing,-1.33,9.43,2.4925237
Walking,5.28,11.65,1.65
Jogging,-9.53,7.93,10.65
Walking,10.76,9.19,-2.6014864
Walking,7.16,4.37,-1.1441092
Jogging,11.11,4.6,3.95
Standing,3.53,9.38,-1.95
Standing,-1.38,9.51,2.64
Walking,1.42,11.84,0.23
Jogging,-1.8,-0.23,-2.4516625
Jogging,-11.95,-1.57,-6.4015636
Jogging,-1.57,19.57,-5.09
Jogging,16.25,-1.53,13.44
Walking,4.75,16.21,4.8216033
Standing,-0.76,9.85,0.5720546
Jogging,-9.72,2.83,-2.4108016
Standing,-5.9,7.82,1.14
Standing,-1.08,9.38,-0.5
Standing,-3.34,8.43,-1.27
Standing,-1.08,9.43,-0.31
Jogging,-1.525479,-6.510526,3.486809
Walking,-3.64,9.15,-1.12
Jogging,7.21,16.74,2.15
Standing,-1.46,9.58,1.3756552
Jogging,-2.6,-6.09,-8.81
Walking,-2.45,19.31,-5.18
Jogging,1.33,5.24,2.7649305
Walking,0.76,4.1,-5.09
Walking,17.31,-0.99,2.56
Jogging,6.74,12.76,4.52
Jogging,-1.31,4.56,4.3312707
Walking,4.44,12.15,2.8738933
Walking,7.5,6.32,0.19068487
Standing,7.97,4.56,1.18
Walking,-3.15,6.28,-1.61
Standing,0.08,9.81,1.46
Walking,-1.95,19.31,-4.86
Standing,-3.34,8.35,-1.18
Jogging,4.67,1.95,-6.17
Walking,-0.69,9.28,2.0294318
Jogging,-0.95,1.54,-2.3
Walking,3.41,9.19,0.11
Walking,9.47,10.46,1.65
Jogging,-9.77,2.6,8.47
Walking,17.43,3.15,1.69
Jogging,4.25,-0.99,3.173541
Jogging,2.22,7.46,-2.34
Jogging,19.23,15.79,-2.3018389
Standing,-1.33,9.43,2.5333846
Standing,2.76,9.28,0.27
Standing,1.08,9.89,0.27
Walking,5.09,9.66,1.42
Jogging,-19.23,2.15,6.55
Standing,-1.99,8.73,2.87
Standing,-0.99,9.96,-1.18
Standing,-1.14,9.85,1.54
Standing,3.26,9.34,-2.22
Standing,-5.56,8.08,-0.53
Standing,-4.99,8.43,-0.08
Standing,-6.78,7.08,-0.99
Standing,-1.23,9.89,1.607201
Standing,-0.99,9.43,-0.5
Jogging,0.84,6.74,4.18
Walking,-5.67,14.1,1.920469
Walking,0.61,9.72,-1.23
Standing,-1.23,9.28,1.46
Standing,3.45,9.3,-2.14
Standing,3.68,8.12,0.57
Standing,-1.33,9.58,2.68
Walking,-5.82,14.82,-0.23
Standing,0.61,10.08,-1.1849703
Standing,-3.57,8.5,-0.95
Jogging,0.11,-4.25,2.11
Standing,1.53,8.92,-1.12
Jogging,-0.34,0.84,4.7943625
Walking,17.01,18.62,12.789507
Jogging,11.73,1.88,-2.1383946
Jogging,-6.7,-10.69,-10.27
Standing,0.53,10.08,0.23
Walking,1.99,5.71,2.22
Walking,0.57,6.13,-0.8
Standing,1.08,9.89,0.27
Walking,-0.57,12.22,1.1849703
Walking,0.34,3.11,-2.68
Jogging,-15.85,7.44,3.568531
Walking,0.38,6.36,0.42
Jogging,-6.21,-4.99,-2.53
Jogging,-0.95,4.02,-0.6537767
Jogging,11.65,-2.98,4.5628166
Standing,-0.19,9.89,1.18
Jogging,4.4810944,-0.19068487,-1.0351465
Walking,-2.64,4.67,-2.11
Standing,-5.83,7.63,-0.72
Walking,0.23,11.45,-2.72
Walking,4.37,9.19,-0.42223078
Walking,-0.5,7.86,1.7570249
Walking,1.65,11.73,0.5720546
Walking,-4.33,14.41,1.0351465
Walking,3.64,7.82,-5.24
Standing,-1.65,9.11,3.02
Jogging,7.4,6.17,-9.11
Jogging,4.44,1.92,4.48
Walking,10.38,5.18,-0.27
Standing,-1.12,9.43,2.9147544
Jogging,-2.64,12.72,3.72
Walking,2.37,7.06,7.82
Standing,-0.53,9.53,2.6423476
Jogging,-5.6,7.89,-0.42
Walking,13.29,14.33,-1.6889231
Standing,-1.88,9.66,-1.08
Walking,-4.94,5.24,-0.31
Standing,6.24,6.89,0.08
Standing,-7.78,6.24,1.46
Walking,6.66,4.1,-1.607201
Jogging,7.74,14.82,5.09
Walking,-0.84,9.96,-2.68
Standing,-1.57,9.92,1.99
Jogging,3.49,-8.16,-3.718355
Jogging,-12.95,14.63,-6.89
Jogging,-12.34,16.17,-0.46
Walking,3.15,9.89,-1.73
Standing,-0.93,9.43,0.0
Standing,-1.23,9.38,-0.34
Jogging,-7.93,14.48,-2.3
Standing,-1.65,9.81,0.38
Standing,-0.5,10.04,-0.04
Walking,4.82,2.79,4.79
Standing,-0.11,9.85,1.33
Jogging,-14.56,4.67,11.69
Walking,-2.64,8.39,1.1441092
Standing,0.42,9.96,-1.2258313
Standing,-0.95,9.85,1.08
Jogging,-8.77,18.81,2.7921712
Walking,-3.64,10.31,-1.42
Walking,4.18,17.05,11.56
Jogging,2.87,18.24,-3.173541
Standing,3.15,8.92,-0.72
Jogging,-19.61,18.24,0.27
Jogging,-13.25,16.17,12.03
Jogging,2.72,-3.02,-2.26
Standing,-1.33,9.92,0.69
Standing,9.11,3.64,0.72
Standing,1.33,10.0,1.0351465
Jogging,2.18,4.99,8.580819
Standing,-1.46,9.85,0.53
Standing,-1.18,9.47,3.45
Standing,-5.48,7.93,-1.31
Jogging,2.79,0.0,-6.891896
Jogging,18.39,6.28,-1.56634
Jogging,1.65,10.0,-3.6
Standing,-5.01,8.2,-1.18
Walking,12.98,8.08,8.281172
Jogging,10.95,17.86,4.630918
Standing,-0.3,10.34,1.33
Jogging,1.95,6.63,-0.29964766
Standing,-4.71,8.54,-0.42
Walking,-0.84,3.38,0.3405087
Standing,-0.3,9.92,-0.08
Walking,-5.18,8.81,0.84
Walking,0.76,3.34,-0.8036005
Walking,-0.04,7.67,0.7218784
Standing,3.45,9.34,-2.03
Walking,-1.73,9.38,1.88
Jogging,-3.68,4.25,2.45
Jogging,3.02,2.68,0.69
Jogging,-18.16,-2.68,2.45
Jogging,-5.37,-5.28,3.17
Standing,-3.38,8.54,-0.93
Jogging,0.57,2.53,1.38
Standing,-1.08,9.47,-0.42
Jogging,4.75,0.84,0.53
Jogging,0.65,-0.61,-0.9125633
Standing,7.63,5.41,0.89
Walking,4.63,15.28,-1.5
Walking,-6.05,-1.46,-2.96
Walking,-2.98,13.99,-0.5
Standing,-1.08,9.43,-0.46
Walking,6.63,7.35,1.84
Standing,-1.27,9.81,0.76
Jogging,-7.67,-6.13,0.84
Walking,7.5,16.66,2.6
Standing,3.38,9.38,-1.88
Standing,2.53,9.34,2.87
Walking,3.6,10.15,7.205164
Walking,4.71,9.96,0.04
Walking,6.89,3.72,0.61
Walking,1.95,13.33,0.15
Standing,-1.99,9.66,-0.99
Standing,-1.31,9.58,2.49
Walking,2.26,3.34,-2.2609777
Walking,-6.78,15.21,-7.46
Standing,-1.04,9.38,-0.38
Walking,-7.04,13.25,5.83
Walking,8.39,12.37,-6.13
Jogging,2.14,-1.27,-2.45
Standing,-1.53,9.77,0.53
Standing,-5.41,7.93,-1.08
Walking,-0.8,9.23,0.19068487
Walking,0.46,12.76,-2.1792557
Walking,-4.52,14.29,2.1792557
Standing,-4.9,8.05,-0.72
Jogging,19.57,19.57,-0.88532263
Jogging,-4.48,-5.75,-4.99
Walking,-1.61,-1.53,-2.45
Walking,-5.41,6.09,-2.4925237
Standing,-0.11,9.96,0.72
Standing,2.6,9.3,2.76
Standing,-1.5,9.23,3.3
Standing,-1.08,9.96,1.04
Walking,7.44,14.33,-0.08172209
Jogging,-9.77,8.92,0.46309182
Jogging,-11.14,-6.93,-4.44
Standing,0.95,9.96,0.15
Walking,-1.69,10.12,-2.6832085
Walking,3.38,4.9,-0.27240697
Walking,-2.26,11.5,-3.38
Jogging,14.52,-3.57,-1.84
Standing,-0.04,9.96,0.72
Standing,-3.41,8.54,-1.12
Walking,1.65,13.4,-6.44
Standing,0.11,9.92,1.46
Jogging,-3.49,2.22,-5.434519
Walking,6.02,14.25,-2.2201166
Walking,9.04,8.2,-2.1111538
Jogging,-0.99,3.57,-5.7886477
Walking,6.24,1.95,-3.445948
Standing,-3.34,8.39,-1.08
Standing,3.06,8.08,0.53
Jogging,-1.8,1.18,-0.93
Standing,-5.05,8.31,-0.15
Standing,0.69,10.8,-0.04
Walking,-0.34,10.23,2.6014864
Standing,1.14,9.85,0.23
Walking,8.85,11.03,-2.5333846
Standing,2.34,9.34,2.79
Jogging,-0.84,17.01,1.7570249
Jogging,-10.95,0.15,3.11
Jogging,3.87,-5.98,4.6036777
Standing,0.93,9.92,0.34
Standing,-1.12,9.38,-0.38
Jogging,5.82,11.92,1.27
Jogging,2.11,19.31,3.1463003
Jogging,1.27,-1.84,-8.076866
Standing,-5.05,8.12,-0.34
Jogging,-6.28,-18.77,2.49
Jogging,3.17,9.53,-5.86
Walking,7.59,14.21,0.61291564
Walking,-2.37,5.79,1.54
Standing,1.23,9.47,2.37
Walking,-3.53,13.91,2.3699405
Jogging,-6.09,-11.54,-9.847511
Walking,-7.93,10.5,-0.46
Walking,-2.07,3.3,0.72
Walking,13.99,17.31,-0.42223078
Walking,2.18,12.6,-2.14
Walking,7.46,3.38,-1.73
Walking,1.08,19.42,-2.56
Walking,8.12,5.75,-0.95
Standing,1.5,10.0,0.92618364
Standing,-6.63,7.35,1.27
Jogging,-17.73,-7.04,-6.742072
Jogging,-6.85,1.04,-2.87
Standing,0.95,9.92,0.34
Standing,-7.4,6.66,1.23
Walking,-9.28,11.65,3.91
Jogging,-10.95,6.66,-2.11
Standing,-7.46,6.55,1.61
Jogging,-0.8,-0.53,-0.57
Jogging,4.52,1.54,-1.0351465
Standing,1.92,9.77,1.1168685
Jogging,-4.21,1.12,-0.10896278
Jogging,-15.24,10.31,-8.5
Walking,-2.72,3.83,-4.02
Jogging,-0.04,-2.41,14.52
Walking,-0.15,4.94,3.445948
Standing,0.53,9.62,-0.9125633
Jogging,11.96,9.47,3.8273177
Walking,0.11,2.03,-2.53
Standing,0.0,9.85,1.42
Walking,5.67,16.89,2.53
Jogging,-19.42,-10.46,0.46
Standing,-8.01,4.67,-0.95
Standing,-4.9,7.97,-1.33
Walking,-8.43,17.97,-0.89
Jogging,13.33,16.44,-1.84
Walking,8.28,3.49,3.38
Walking,6.7,14.82,-1.92
Standing,-7.78,5.67,-1.38
Walking,3.38,14.44,-6.7
Standing,3.15,9.19,-0.04
Standing,-0.65,9.7,1.76
Walking,9.38,12.26,3.72
Standing,6.51,7.01,-0.19
Walking,-0.5,9.38,-0.19
Walking,9.66,-3.49,2.2609777
Standing,2.34,9.34,-0.38
Jogging,-3.72,-6.89,-3.26
Walking,3.83,16.59,2.6423476
Jogging,5.63,-9.66,-9.38
Standing,0.99,9.89,-1.3756552
Standing,-1.18,9.34,1.33
Jogging,7.12,2.56,-1.2666923
Jogging,-7.12,16.59,7.246025
Walking,4.94,7.12,-0.08
Jogging,-8.77,5.9,12.18
Walking,1.38,14.56,1.4573772
Walking,6.78,4.1,-1.56634
Jogging,-3.95,13.21,-4.671779
Jogging,7.82,18.77,-1.65
Standing,-1.33,9.28,1.33
Jogging,8.16,15.55,-1.33
Walking,-2.87,7.59,-0.27
Jogging,1.61,-0.76,-1.6480621
Standing,-4.6,8.31,-1.08
Jogging,-11.11,19.57,-7.246025
Standing,2.56,9.34,0.5
Standing,2.53,9.38,2.76
Standing,1.04,9.89,0.19
Walking,10.65,4.82,0.08
Standing,-0.95,9.51,-0.31
Standing,-1.27,9.47,2.91
Standing,-1.08,9.47,-0.65
Walking,13.18,-3.83,-8.01
Walking,-0.38,7.5,-0.61291564
Jogging,-8.73,12.6,8.894087
Jogging,10.69,1.23,-13.1708765
Jogging,8.73,12.03,-2.26
Jogging,-4.25,-7.4,-6.2789803
Standing,0.0,9.89,1.57
Standing,0.95,9.92,0.31
Standing,-2.37,10.0,0.8
Jogging,6.02,17.54,11.92
Standing,-1.5,9.66,1.0760075
Walking,0.76,13.99,-5.37
Jogging,12.98,19.57,-4.7126403
Jogging,-19.61,-15.21,3.336985
Walking,6.47,3.95,-0.7627395
Standing,-0.8,9.34,-0.42
Walking,-4.67,12.18,1.54
Jogging,-19.57,-12.68,3.98
Walking,-3.3,14.56,-6.6331096
Walking,1.54,18.12,0.5
Jogging,-4.33,-8.08,-2.68
Walking,-1.99,5.48,2.7240696
Jogging,-7.86,19.5,2.56
Jogging,4.06,-3.36,-1.61
Standing,6.09,6.32,0.61
Walking,-1.69,16.13,2.7649305
Walking,-2.79,15.47,-3.7864566
Standing,-3.17,8.54,-0.95
Walking,7.12,3.76,-0.84
Walking,7.35,3.53,0.040861044
