activity,x-axis,y-axis,z-axis
Standing,-1.12,9.43,-0.34
Standing,-0.04,9.89,1.33
Jogging,2.22,-2.91,-1.2258313
Walking,7.55,0.84,-1.23
Walking,12.07,11.11,8.05
Walking,14.56,1.08,7.8180795
Standing,-0.95,9.47,-0.42
Walking,5.67,4.37,2.75
Standing,0.0,9.89,1.46
Walking,3.15,10.65,-1.6480621
Walking,2.72,10.5,-2.2201166
Standing,-1.23,9.47,0.19
Standing,-3.21,8.5,-1.12
Standing,-3.38,8.24,-1.46
Walking,3.15,7.25,3.98
Walking,1.61,14.41,9.23
Standing,0.93,9.62,-0.8
Walking,-5.52,14.48,0.11
Jogging,3.45,18.92,-5.56
Walking,1.8,5.9,1.57
Jogging,2.07,-10.99,-13.25
Jogging,0.38,0.57,-0.38
Jogging,3.83,4.29,3.21
Standing,-1.18,9.7,0.99
Standing,-0.15,9.89,0.89
Walking,7.7,8.16,-1.2258313
Jogging,-12.49,-3.72,-16.28
Walking,-2.14,13.14,-0.95
Walking,-1.61,14.41,-2.91
Walking,1.14,5.86,2.68
Standing,1.8,9.51,0.84
Jogging,-7.4,3.06,-2.4108016
Standing,7.01,5.9,-0.11
Standing,-1.92,9.58,-1.12
Walking,-0.61,14.02,-4.5628166
Walking,-1.12,6.82,-1.84
Standing,1.65,9.34,2.56
Jogging,-0.65,2.3,-0.95
Standing,-5.28,8.16,1.33
Jogging,-7.86,-6.55,-0.23
Jogging,18.73,3.95,0.53
Standing,-1.12,9.53,3.11
Jogging,19.04,2.11,11.75436
Jogging,-1.99,9.85,7.01
Standing,-1.14,9.38,1.14
Walking,-4.4,9.53,-1.1849703
Standing,1.84,9.81,1.84
Jogging,0.19,7.46,-4.4810944
Jogging,-3.95,-1.95,-1.88
Jogging,5.56,17.88,-2.45
Walking,2.64,13.14,2.5606253
Jogging,16.28,-7.93,-3.9771416
Standing,-1.27,9.58,2.6
Standing,0.99,9.96,0.31
Jogging,-2.49,2.22,7.9270425
Jogging,17.5,17.24,-5.012288
Jogging,-5.52,15.98,9.19
Standing,1.08,9.92,-1.2258313
Jogging,-0.8,7.44,-3.06
Jogging,1.61,0.31,0.57
Walking,0.19,6.05,-2.7240696
Standing,-0.19,10.15,0.61
Jogging,-2.22,10.0,1.3756552
Standing,-1.08,9.43,-0.46
Walking,2.72,1.8,-1.53
Jogging,-5.13,15.55,6.21
Jogging,-9.96,12.37,-2.83
Standing,-0.19,9.96,0.72
Standing,-3.76,9.51,0.84
Jogging,5.28,-1.95,-1.14
Jogging,7.74,9.28,0.5
Walking,7.78,17.05,0.92618364
Standing,-1.8,9.85,0.23
Jogging,-1.69,6.44,-0.38
Jogging,4.79,8.16,0.6946377
Standing,-6.55,7.16,1.57
Jogging,3.95,2.45,0.5720546
Jogging,-1.95,19.34,-10.31
Walking,-5.6,4.9,-7.43671
Walking,-4.29,18.92,-4.1
Walking,2.22,8.01,-2.2201166
Standing,-0.38,10.15,-0.15
Jogging,-4.14,1.23,2.3
Walking,10.38,2.98,-1.76
Walking,12.22,9.7,-2.8738933
Walking,-4.29,7.63,5.41
Standing,-1.14,9.34,1.42
Walking,2.64,4.44,-0.53
Jogging,7.93,19.57,0.6537767
Jogging,-12.49,-6.32,-0.040861044
Jogging,-17.58,-11.3,-4.79
Jogging,4.33,-3.21,-6.5513873
Jogging,-3.36,1.46,-5.8976107
Standing,0.19,9.92,-0.27
Walking,12.11,11.84,-0.5720546
Jogging,-4.06,-10.46,-5.79
Jogging,15.94,4.37,4.2495484
Standing,-1.38,9.77,0.72
Walking,-5.18,9.92,-6.85
Jogging,2.79,-4.06,1.334794
Jogging,9.04,-8.69,-0.8036005
Walking,1.65,13.53,-2.83
Standing,-0.23,10.0,0.65
Walking,8.96,11.07,-1.2258313
Walking,0.65,5.43,1.46
Jogging,13.4,4.52,2.41
Standing,-0.5,9.47,2.9147544
Standing,-1.38,9.81,0.8
Walking,-3.26,0.95,-1.14
Walking,4.25,14.02,7.205164
Standing,-1.99,9.7,-0.89
Standing,-0.23,9.96,1.08
Walking,1.23,14.02,5.67
Jogging,3.718355,4.399372,-3.9090397
Standing,-0.46,9.85,0.61
Jogging,3.72,-4.71,-10.84
Jogging,-6.78,19.23,1.46
Jogging,-13.48,18.05,-5.71
Walking,-0.27,7.82,0.95342433
Walking,8.81,10.15,7.9270425
Standing,1.99,9.66,3.173541
Jogging,-5.94,-15.43,4.630918
Jogging,-2.75,-5.43,0.0
Jogging,7.27,-4.52,-1.61
Standing,-0.34,9.96,-0.08
Jogging,8.853226,12.026767,-2.6014864
Jogging,7.86,-8.81,2.1792557
Standing,-1.61,9.53,0.95342433
Standing,-3.38,8.43,-0.95
Standing,7.86,4.6,1.08
Walking,-1.23,2.22,-4.8216033
Walking,5.24,15.4,0.313268
Standing,0.95,9.81,-1.920469
Standing,-3.41,8.43,-1.14
Standing,-3.38,8.47,-1.23
Jogging,-0.23154591,12.980191,-2.6423476
Walking,-6.09,16.7,-3.53
Jogging,-9.34,19.57,-0.15
Jogging,-5.48,-2.75,4.21
Standing,-5.22,8.16,1.42
Jogging,8.2,19.11,2.07
Walking,2.72,6.47,-7.21
Standing,-1.84,9.66,-1.04
Standing,6.66,6.36,0.38
Walking,13.91,2.15,4.9
Walking,6.55,12.49,3.21
Jogging,8.12,-2.64,1.7297841
Standing,-0.84,9.38,2.7240696
Standing,3.38,9.28,-1.99
Jogging,-2.64,7.35,-1.9477097
Standing,-2.14,9.51,2.49
Walking,-4.06,13.82,-2.98
Walking,5.83,9.62,2.8738933
Walking,-0.5,7.82,-0.08
Jogging,6.97,18.31,-4.48
Standing,-1.33,9.53,1.7978859
Jogging,7.35,13.4,5.053149
Walking,1.8,6.13,-1.69
Standing,-1.31,9.43,2.91
Jogging,14.48,5.09,-1.38
Jogging,3.15,-1.92,8.471856
Walking,-1.18,5.9,0.95342433
Walking,-0.99,6.63,2.3018389
Jogging,2.3,2.18,1.879608
Walking,0.08,13.59,3.6774938
Walking,-5.82,15.24,-0.61
Standing,-1.5,9.77,0.69
Jogging,7.55,-7.82,3.87
Jogging,-7.97,14.41,9.575105
Jogging,-9.04,6.78,5.79
Standing,-1.38,9.51,2.76
Jogging,17.77,19.11,1.3075534
Jogging,-5.05,16.17,-0.040861044
Jogging,2.11,17.58,-7.74
Walking,-7.44,17.88,-5.8567495
Walking,-2.79,5.98,-1.46
Standing,-0.76,9.72,1.5
Walking,5.82,11.56,-1.08
Jogging,-6.82,19.57,0.69
Standing,-7.97,5.43,-0.95
Jogging,0.72,-1.5,-2.91
Walking,-0.42,8.16,4.2495484
Standing,-5.24,8.16,1.42
Jogging,3.49,-18.28,-4.29
Walking,6.17,8.69,0.42223078
Jogging,-2.11,-6.89,0.313268
Jogging,-6.21,-2.41,-2.26
Jogging,-5.05,16.74,4.37
Walking,14.29,9.66,-8.43
Walking,-1.33,8.01,-3.91
Standing,-1.12,9.34,-0.34
Standing,-6.47,7.16,1.53
Walking,12.15,-3.21,6.74
Walking,5.09,2.22,1.73
Jogging,-16.63,-3.26,-2.64
Standing,6.55,8.16,1.76
Jogging,-19.61,4.1,-8.08
Standing,0.46,9.62,2.1111538
Jogging,5.79,2.18,7.0553403
Walking,-0.95,5.05,-3.5957718
Jogging,-1.88,3.53,0.08
Walking,-4.59,5.75,-1.56634
Jogging,3.72,5.09,5.09
Standing,1.04,9.89,0.23
Walking,-1.88,1.33,-2.9147544
Jogging,8.35,10.65,6.6331096
Standing,-7.59,5.71,-1.12
Jogging,4.671779,-0.3405087,3.173541
Standing,-0.8,9.43,2.6832085
Standing,-1.23,9.3,1.27
Jogging,-9.34,-6.05,-4.56
Jogging,4.06,14.14,6.5513873
Walking,3.99,13.4,3.214402
Jogging,1.31,-0.42,3.445948
Walking,6.21,3.17,-0.91
Walking,7.25,11.56,2.87
Walking,-3.57,5.9,-1.18
Standing,-5.33,8.01,-1.18
Standing,2.68,9.23,3.02
Walking,-0.84,15.43,-4.140586
Standing,-0.5,9.51,1.61
Jogging,0.38,8.08,-11.14
Walking,-1.95,6.02,-0.31
Jogging,11.84,9.7,-0.9125633
Standing,-4.59,8.73,0.08
Walking,-0.3,4.29,-4.67
Jogging,5.18,6.63,5.6
Walking,-5.05,13.53,1.08
Standing,3.41,9.38,-1.88
Walking,1.27,4.86,2.7240696
Jogging,4.1,4.18,-5.75
Walking,-2.18,11.99,-7.01
Walking,2.96,8.08,-0.91
Walking,3.57,10.65,3.173541
Jogging,-19.27,-17.67,-3.72
Jogging,-19.61,6.93,-3.3
Standing,-1.12,9.43,-0.53
Standing,-5.9,7.74,1.53
Jogging,5.75,17.2,2.87
Standing,-5.01,8.43,-0.15
Walking,-4.67,0.34,-4.2086873
Walking,6.82,10.31,-4.99
Walking,2.49,-1.42,-2.26
Walking,9.92,-8.08,-8.73
Jogging,-12.95,19.57,-0.11
Walking,-6.36,15.64,1.0351465
Walking,4.4,0.04,1.2258313
Standing,-8.2,5.22,-1.08
Standing,-1.12,9.38,-0.34
Standing,-1.18,9.43,-0.38
Jogging,-1.5,2.41,-8.73
Jogging,0.27,-1.92,-0.9942854
Standing,-1.04,9.96,-1.18
Walking,-1.27,7.97,4.9850473
Jogging,4.99,9.23,8.62
Standing,-1.08,9.43,-0.42
Walking,2.98,10.42,0.84446156
Standing,6.55,6.66,-0.15
Jogging,-10.92,16.02,-4.8216033
Jogging,-2.6,7.5,-1.33
Walking,8.92,4.29,-1.42
Jogging,-19.23,19.76,-4.33
Walking,-2.64,9.89,-5.01
Jogging,6.74,0.34,3.76
Standing,-2.03,9.58,-1.33
Jogging,-6.51,-1.99,-6.28
Standing,-1.27,9.47,2.3426998
Standing,-0.84,9.51,1.46
Standing,-1.61,9.7,3.02
Jogging,-9.47,7.44,-8.08
Walking,0.31,11.92,1.6480621
Jogging,4.14,7.78,-1.12
Standing,-7.5,6.36,1.33
Standing,2.41,9.34,2.83
Walking,7.86,10.84,5.175732
Standing,-2.14,9.66,-1.14
Standing,-1.14,9.47,-0.38
Walking,6.51,9.66,0.61
Walking,2.22,7.31,0.23
Jogging,-9.3,19.57,0.50395286
Standing,-2.03,9.66,-0.99
Walking,-9.23,15.02,1.18
Standing,-6.47,7.4,1.46
Jogging,-19.61,19.5,1.334794
Walking,7.55,11.03,-0.89
Walking,-2.56,8.31,-0.69
Standing,6.05,7.16,-0.11
Walking,9.77,8.43,-1.7297841
Standing,-0.76,9.43,2.8330324
Walking,2.11,8.31,-2.0294318
Walking,4.63,17.39,6.28
Standing,-7.27,6.7,0.57
Jogging,-2.34,19.0,3.64
Walking,-1.73,2.6,-0.6537767
Walking,3.06,10.61,-1.7570249
Standing,-5.24,8.05,-1.18
Walking,-2.56,10.65,-2.2609777
Jogging,15.83,13.21,0.10896278
Walking,5.22,10.19,-1.4165162
Walking,-8.39,14.52,6.93
Jogging,-12.6,15.32,2.14
Standing,-1.12,9.38,-0.53
Standing,-0.99,9.43,-0.38
Standing,3.53,9.34,-1.99
Standing,0.53,9.89,-1.9885708
Walking,5.83,1.46,2.15
Standing,-5.22,8.16,1.57
Walking,-11.3,-2.56,-1.08
Standing,-1.46,9.85,1.33
Standing,-6.47,6.97,1.5
Standing,-1.42,9.81,0.65
Jogging,-1.38,-3.83,0.10896278
Jogging,-10.53,2.76,-2.14
Standing,-1.12,9.43,-0.34
Jogging,2.49,16.17,-4.4810944
Standing,3.17,9.62,0.93
Walking,-1.14,15.6,0.95
Jogging,10.42,-4.1,7.0553403
Standing,-0.42,9.92,0.89
Jogging,-18.77,-1.46,-3.17
Jogging,-9.19,13.53,8.19945
Walking,1.57,7.7,0.65
Walking,3.57,18.85,0.89
Walking,-2.49,10.73,-1.7570249
Jogging,-2.72,3.34,-4.3312707
Walking,14.18,14.79,-4.7535014
Standing,-7.55,6.4,1.18
Jogging,-7.46,2.87,-5.37
Jogging,-0.3,1.8,-4.0588636
Jogging,-13.48,9.7,17.69
Standing,-1.23,9.38,1.23
Jogging,3.53,9.34,0.57
Walking,-2.3,5.22,1.84
Jogging,1.08,5.43,0.6537767
Jogging,7.16,4.48,0.53119355
Jogging,-7.55,-1.33,-8.43
Walking,-0.5,11.54,0.08
Walking,-1.92,4.94,-2.41
Jogging,1.92,2.34,-3.6774938
Walking,-1.8,9.89,-3.06
Jogging,0.0,19.57,3.405087
Standing,-2.03,9.62,-1.08
Jogging,1.04,4.29,7.46
Walking,0.5,9.11,-0.5
Jogging,0.04,13.44,1.61
Standing,0.0,9.89,1.42
Standing,-5.22,8.2,1.38
Jogging,14.86,14.6,6.4015636
Walking,0.0,13.1,-1.1168685
Jogging,6.63,15.17,12.64
Jogging,2.41,1.12,5.012288
Jogging,-3.64,-4.63,7.27
Jogging,3.45,11.75,-5.24
Standing,1.12,10.0,0.34
Jogging,-0.72,6.4,-2.75
Standing,1.69,9.85,1.0760075
Jogging,-1.76,-2.37,-0.95
Walking,1.53,8.73,1.61
Standing,1.38,9.85,-1.2258313
Standing,-3.21,8.39,-0.89
Walking,7.27,6.85,-1.2666923
Walking,-10.34,9.15,10.5
Jogging,-1.5,3.3,0.27240697
Jogging,-16.59,19.76,-7.7
Standing,-1.5,9.58,2.83
Standing,2.41,9.43,2.83
Walking,2.49,14.37,-3.3
Jogging,12.91,17.62,6.89
Standing,-3.3,8.47,-1.04
Walking,-0.72,3.49,-4.9850473
Standing,-0.95,9.38,2.7921712
Walking,-1.5,4.71,-2.1792557
Jogging,-13.14,1.31,-0.53119355
Walking,-0.5,13.4,-0.84446156
Jogging,-5.63,-4.79,6.63
Standing,-1.38,9.51,2.6
Jogging,-1.42,-5.48,-1.88
Standing,6.7,5.75,1.46
Walking,-11.3,0.34,1.14
Standing,1.12,9.89,0.11
Standing,-1.23,9.3,2.4516625
Jogging,-0.84,4.67,-6.36
Walking,5.83,16.55,10.84
Jogging,19.57,17.43,8.308413
Standing,3.15,9.47,0.61
Walking,5.63,2.18,-1.18
Walking,8.47,12.07,1.2258313
Walking,4.18,10.65,2.6832085
Walking,10.27,3.26,6.238119
Standing,0.93,9.92,0.31
Jogging,-6.89,4.9,7.55
Walking,-0.38,11.18,0.95342433
Standing,-1.73,9.85,1.1168685
Jogging,14.63,16.36,2.070293
Standing,0.0,9.89,1.33
Walking,1.04,10.99,0.88532263
Jogging,16.66,5.43,3.21
Walking,-0.99,5.94,1.4165162
Walking,-4.59,13.21,-1.4165162
Standing,3.49,8.35,1.5
Jogging,5.9,3.57,-7.25
Jogging,12.598822,17.270601,-3.7864566
Standing,-1.27,9.47,2.79
Standing,3.98,8.5,0.0
Standing,-4.99,8.43,0.15
Standing,-0.08,8.89,3.83
Standing,-0.91,9.96,-0.3
Walking,5.48,9.51,-4.140586
Jogging,19.95,10.34,2.03
Walking,-0.65,2.76,-0.10896278
Jogging,-11.92,-3.02,-3.21
Standing,2.45,9.38,2.83
Walking,-5.01,15.05,-1.27
Walking,0.84,6.47,-0.99
Walking,2.3,8.31,-0.27240697
Walking,-6.36,14.37,3.83
Walking,6.4,11.03,2.7921712
Walking,-1.08,9.62,-1.99
Walking,5.05,8.2,-1.4573772
Standing,0.95,9.89,0.34
Walking,-2.26,1.38,-3.53
Walking,6.32,9.3,-1.4165162
Jogging,-5.37,-11.84,-16.780268
Walking,2.18,10.0,-1.1849703
Jogging,-5.56,16.04,-0.9942854
Standing,3.11,9.28,0.65
Walking,0.38,7.16,-1.14
Walking,7.59,14.18,9.04
Jogging,-5.6,14.41,-0.91
Standing,0.23,9.81,1.57
Standing,-0.91,9.38,2.7649305
Jogging,0.65,-0.69,-9.11
Walking,-4.18,-1.76,-3.41
Jogging,0.46,2.45,7.1234417
Jogging,-6.63,19.34,-5.2
Jogging,-2.53,19.57,-3.7864566
Standing,-1.46,9.38,3.34
Jogging,5.98,19.57,-4.5628166
Walking,0.61,6.13,-0.5
Standing,-1.46,9.7,2.96
Walking,4.71,10.04,0.23
Walking,10.38,2.45,-7.46
Walking,-5.94,14.52,-6.82
Walking,0.42,8.73,-2.11
Jogging,-4.56,19.53,-3.68
Walking,-8.73,4.63,-3.02
Walking,-0.99,10.34,-2.45
Standing,0.72,9.66,-1.3075534
Jogging,-3.76,0.27,-6.428804
Jogging,4.67,0.8,2.8330324
Walking,-1.95,9.28,0.6946377
Standing,-0.19,9.72,0.38
Walking,8.77,4.79,2.1792557
Jogging,-2.03,6.32,0.38136974
Walking,-2.64,4.33,-2.68
Walking,11.45,10.31,0.5
Walking,-2.45,10.15,-0.69
Walking,6.24,2.49,1.46
Standing,-1.76,9.66,2.3
Walking,0.76,12.34,6.63
Standing,-3.02,8.5,-1.23
Jogging,-1.61,-0.99,-0.53
Walking,9.72,14.06,1.46
Walking,-1.27,11.35,-4.86
Walking,0.84,8.89,-0.57
Jogging,-18.16,15.32,-1.92
Standing,-8.01,5.67,-0.42
Walking,2.68,8.12,1.6480621
Jogging,7.5,-1.53,4.5628166
Jogging,-19.61,19.57,-13.4
Standing,1.61,9.81,1.1849703
Standing,-0.95,9.96,-0.53
Jogging,-0.46,-10.04,-3.1054392
Jogging,3.11,6.66,3.49
Standing,-1.31,9.47,2.5333846
Standing,1.08,9.62,0.8
Jogging,14.86,3.02,10.460427
Standing,-1.8,9.72,0.88532263
Standing,-1.27,9.47,2.83
Jogging,2.53,-1.8,-0.27240697
Jogging,-18.62,8.54,2.152015
Standing,-1.33,9.85,-0.57
Walking,13.67,18.24,8.24
Jogging,0.27,19.19,0.04
Jogging,-3.26,-5.98,5.48
Jogging,9.81,9.66,5.5571017
Jogging,19.57,19.57,-2.1383946
Walking,1.95,11.75,-0.88532263
Standing,-1.46,9.51,2.98
Jogging,9.85,2.22,7.205164
Jogging,-19.61,18.7,-17.12
Jogging,3.06,-7.16,1.27
Jogging,5.7477865,2.7649305,-4.3312707
Walking,-1.5,-0.5,-6.82
Walking,-2.98,7.5,-0.10896278
Walking,3.68,12.15,1.69
Walking,-1.18,12.3,3.1054392
Jogging,7.06,10.19,-1.1441092
Walking,-7.01,16.4,-6.32
Standing,-1.04,9.43,-0.38
Walking,-1.76,12.22,-3.759216
Jogging,-11.54,15.13,-12.598822
Standing,-0.3,9.92,0.95
Walking,16.04,3.3,0.6946377
Jogging,-13.53,19.31,-1.73
Standing,-6.05,7.55,1.57
Jogging,13.72,3.02,1.38
Walking,-2.11,7.27,-0.08
Walking,0.23,2.07,1.8387469
Walking,4.25,8.24,-1.1849703
Standing,-0.84,9.77,1.69
Jogging,2.03,10.34,-5.67
Jogging,1.5,-2.18,-1.879608
Walking,-0.69,6.55,-1.23
Jogging,-0.69,14.48,-8.662541
Walking,4.06,13.91,5.86
Standing,-8.16,4.9,-0.99
Walking,0.11,2.98,1.5390993
Standing,0.46,10.31,-1.525479
Jogging,-6.85,-14.98,0.76
Standing,-0.3,10.04,0.89
Standing,-1.69,9.89,1.0351465
Standing,1.57,8.85,-1.31
Jogging,-18.89,-9.7,-0.15
Walking,0.53,10.53,1.8387469
Jogging,-16.51,9.0,-3.95
Jogging,4.9,-3.06,1.879608
Walking,5.09,7.55,-2.8738933
Walking,0.15,13.33,-0.8036005
Standing,0.95,9.96,0.23
Jogging,-3.21,14.94,2.76
Jogging,-0.19,-19.61,8.24
Walking,4.75,5.86,-2.79
Standing,-1.65,9.28,2.87
Standing,-0.19,9.96,0.8036005
Standing,3.57,9.43,-1.76
Jogging,5.98,0.23,3.445948
Walking,7.44,10.12,2.96
Jogging,-1.27,14.06,9.343558
Walking,12.11,9.15,1.18
Standing,3.83,8.2,0.53
Jogging,-0.08,-3.57,2.79
Walking,-0.99,14.41,0.27240697
Standing,-1.12,9.47,-0.42
Standing,-0.93,9.43,-0.46
Walking,0.19,8.66,7.89
Walking,10.23,9.85,0.31
Standing,-0.91,9.58,3.15
Jogging,-7.7,-0.34,-0.61
Standing,-1.84,9.43,0.3405087
Jogging,9.47,-12.22,1.7978859
Jogging,-3.53,7.55,-3.53
Walking,-10.57,14.44,-1.95
Jogging,12.64,2.76,-6.05
Standing,6.09,6.97,-0.04
Jogging,2.96,1.42,2.4516625
Jogging,7.27,-1.38,-2.68
Jogging,-19.0,1.14,-2.03
Standing,-5.6,7.82,-1.12
Walking,16.63,-15.55,-5.05
Jogging,-5.24,-14.6,0.38
Standing,0.53,9.66,2.07
Walking,-2.49,19.0,-4.75
Jogging,-9.43,16.66,-4.8216033
Standing,-1.23,9.34,1.42
Walking,-2.64,5.98,-5.52
Jogging,-3.64,-3.3,6.89
Jogging,-11.22,-12.56,17.86
Walking,4.1,9.15,7.4639506
Jogging,5.37,18.66,2.75
Walking,15.05,6.28,10.528529
Jogging,-4.33,1.76,-1.73
Walking,2.76,15.83,7.82
Standing,0.93,9.81,0.89
Walking,9.47,14.52,0.34
Walking,5.37,8.5,4.37
Walking,13.48,19.08,-3.34
Standing,-7.89,5.6,-0.57
Jogging,-6.43,11.14,-1.879608
Jogging,-17.97,9.51,-7.63
Standing,1.04,9.92,0.38
Jogging,-12.98,5.48,10.8
Walking,4.67,1.65,-3.02
Standing,-1.8,9.92,0.23154591
Jogging,-14.94,17.5,2.7649305
Standing,-3.26,8.47,-1.27
Walking,5.43,11.96,-0.15
Standing,-1.14,9.38,1.38
Jogging,5.18,2.34,-7.5
Standing,-0.8,9.43,2.7240696
Standing,-1.42,9.47,2.68
Jogging,-2.49,2.26,3.49
Walking,-1.92,9.66,-2.53
Jogging,13.25,16.04,-3.91
Jogging,-12.68,18.09,-0.8036005
Standing,0.04,9.92,0.19
Jogging,19.95,18.05,3.11
Standing,-0.11,9.92,1.27
Walking,1.8,1.88,-5.79
Jogging,3.91,19.57,-5.48
Standing,-7.27,6.63,1.12
Jogging,-5.6,14.79,5.284695
Jogging,-2.72,6.59,3.990762
Jogging,-6.78,12.26,-0.19
Jogging,-0.08,15.51,3.26
Jogging,19.57,19.57,-3.8273177
Standing,-5.09,8.2,-0.27
Standing,-7.21,6.85,-1.08
Jogging,2.83,-2.14,13.78
Walking,-1.42,5.6,-2.4925237
Walking,6.02,3.38,-0.50395286
Standing,1.57,9.77,0.53
Jogging,1.27,19.27,-8.01
Jogging,-17.35,8.35,7.82
Jogging,-0.27,11.11,-0.6537767
Walking,-3.53,0.76,0.04
Jogging,-3.83,-2.45,2.03
Jogging,-3.87,4.14,-1.73
Jogging,-10.95,2.68,4.0180025
Standing,-1.46,9.34,2.96
Standing,-4.67,8.54,-0.46
Walking,3.79,1.54,-2.4516625
Standing,-3.45,8.31,-1.27
Standing,1.33,9.96,0.88532263
Walking,2.15,10.92,9.615966
Jogging,16.7,19.57,5.09401
Jogging,-0.72,4.44,-2.79
Standing,0.8,9.7,0.8
Jogging,5.75,18.54,-2.56
Standing,0.0,9.85,1.42
Standing,-1.38,9.81,2.87
Standing,7.01,6.05,-0.38
Standing,-1.88,9.34,0.93
Standing,-3.64,8.31,-1.46
Walking,16.59,18.54,11.073342
Jogging,-5.43,-0.11,1.14
Jogging,19.57,6.85,-5.79
Standing,-1.18,9.81,1.46
Walking,-5.33,15.02,1.61
Standing,-5.13,8.2,-1.18
Walking,11.65,11.65,7.3958488
Standing,6.43,7.16,0.08
Jogging,4.56,-10.23,-12.18
Standing,-0.72,9.89,0.84
Walking,-3.34,8.92,2.64
Jogging,3.6,-4.48,-4.44
Standing,0.11,9.47,-1.6480621
Walking,12.6,6.66,12.83
Jogging,-11.54,18.73,3.57
Walking,-3.91,3.02,-3.7864566
Walking,12.91,4.75,-1.6480621
Jogging,-14.4,2.79,7.86
Standing,-4.9,8.43,-0.23
Standing,-0.99,9.47,-0.5
Jogging,19.42,3.79,-1.7570249
Standing,-7.86,6.21,0.91
Walking,3.26,18.24,-3.0645783
Walking,2.79,19.42,17.62
Standing,-0.95,9.81,1.42
Standing,1.12,9.92,0.38
Standing,-5.05,8.24,1.38
Jogging,-4.33,19.31,-5.366417
Standing,0.08,10.12,-0.7218784
Jogging,-19.23,-8.12,-6.21
Standing,-3.41,8.43,-0.99
Standing,-4.71,8.54,-0.3
Jogging,4.94,-1.84,3.336985
Jogging,-18.7,-1.99,-2.72
Jogging,-1.12,-2.83,1.88
Standing,1.76,9.89,1.4573772
Walking,-2.96,12.91,1.38
Standing,-1.18,9.38,-0.42
Standing,8.08,5.86,0.42
Jogging,0.46,8.43,2.49
Standing,1.65,9.85,1.1849703
Walking,1.14,8.5,5.7477865
Walking,4.48,6.89,-2.6423476
Jogging,-16.04,19.27,-0.84446156
Jogging,1.69,6.44,-5.6252036
Standing,-7.46,5.79,1.04
Jogging,-0.42,4.1,2.9147544
Jogging,-6.51,-10.31,4.9
Standing,0.0,9.89,1.33
Jogging,-5.01,12.91,1.08
Walking,9.04,6.44,-1.84
Standing,-0.57,9.7,1.69
Jogging,-17.82,8.62,-11.69
Jogging,-5.71,-13.91,-5.63
Walking,-0.99,12.83,9.466142
Jogging,-19.61,-11.75,-3.76
Standing,-1.23,9.3,1.27
Standing,0.31,10.57,-1.4573772
Jogging,0.42,6.24,8.499097
Jogging,-2.83,9.53,5.284695
Jogging,8.35,3.64,5.75
Standing,-8.28,5.52,-0.19
Walking,2.53,7.55,-2.7513103
Walking,-1.23,8.5,0.0
Walking,-0.42,2.07,-1.6889231
Jogging,-1.73,-0.3,6.89
Jogging,-5.67,7.25,-0.5
Jogging,7.16,15.09,4.862464
Standing,-1.61,9.81,0.9942854
Jogging,-10.31,1.38,-3.95
Jogging,-19.27,4.33,-7.4
Walking,-0.72,4.75,-0.42
Standing,-8.28,5.6,-0.93
Walking,19.57,-3.91,-8.580819
Walking,3.26,10.8,-3.214402
Standing,8.01,4.48,1.23
Walking,-2.64,5.09,-2.5606253
Jogging,-5.13,8.47,2.3426998
Walking,4.21,4.14,-0.46309182
Jogging,-16.17,13.44,3.445948
Jogging,8.5,3.3,-3.83
Jogging,-3.06,-11.6,-2.6423476
Standing,-2.53,9.77,2.6
Walking,-1.04,5.43,-3.87
Standing,-1.18,9.53,2.96
Standing,-1.69,9.62,1.27
Jogging,-18.24,1.69,3.95
Walking,6.36,7.63,-4.25
Jogging,9.51,13.38,12.789507
Standing,-0.95,9.81,1.46
Walking,-3.68,6.47,0.08
Walking,-0.38,5.79,-0.3405087
Standing,6.78,6.05,2.07
Jogging,-9.43,-1.8,-4.671779
Standing,-4.75,8.58,-0.15
Standing,5.2,7.59,0.0
Jogging,-1.18,9.23,7.89
Walking,12.15,9.72,-2.7921712
Standing,-6.97,6.51,-0.5
Walking,13.33,0.42,3.45
Standing,2.49,9.34,2.87
Standing,-1.99,9.58,0.72
Walking,2.22,11.11,1.92
Standing,-5.01,8.24,1.5
Standing,2.41,9.34,2.79
Walking,0.11,16.89,1.5390993
Jogging,6.97,10.69,-2.56
Walking,6.09,3.91,-0.8036005
Jogging,-19.53,19.57,-1.6889231
Walking,6.17,5.52,1.0760075
Jogging,-1.33,-2.56,-2.5333846
Standing,-5.22,8.16,1.38
Jogging,-12.11,7.44,-2.37
Standing,-1.5,9.81,0.53
Jogging,-4.48,9.77,-0.27240697
Jogging,-17.62,17.01,6.973618
Jogging,6.05,4.52,3.45
Standing,-7.35,6.59,1.42
Walking,4.94,15.21,-1.7297841
Standing,-2.6,9.28,0.57
Standing,-1.23,9.77,1.1849703
Walking,-5.9,5.67,-0.08
Walking,0.04,8.16,-3.21
Walking,-4.25,7.86,2.68
Standing,-1.61,9.72,1.1849703
Standing,-6.59,7.16,1.46
Jogging,-9.19,7.89,-4.21
Jogging,4.18,19.57,-4.29
Standing,-1.18,9.28,1.12
Jogging,-5.86,17.88,-1.8387469
Walking,10.73,13.53,1.65
Standing,6.17,7.06,-0.04
Jogging,-0.76,0.99,-4.18
Standing,-1.08,9.58,2.98
Walking,-4.06,10.23,-8.66
Standing,-1.18,9.43,-0.38
Jogging,2.6,-4.18,4.440233
